animal_id,fk_type,animal_name,fk_breed,fk_colour_1,fk_colour_2,date_of_birth
A680372,1,,51,13,25,2014-05-05 00:00:00
A693720,1,,51,42,1,2014-08-13 00:00:00
A689711,1,,51,23,25,2007-10-08 00:00:00
A685017,1,*Bess,51,3,1,2014-05-01 00:00:00
A680191,1,Morrigan,51,27,1,2013-05-30 00:00:00
A670985,1,Kirby,20,14,1,2010-01-17 00:00:00
A683240,1,X,48,37,1,2013-07-08 00:00:00
A689253,1,Spider Man,51,27,1,2014-03-01 00:00:00
A677035,1,Echo,14,7,1,2011-04-18 00:00:00
A689094,1,,51,14,1,2014-09-07 00:00:00
A690443,1,Cassie,51,3,1,2012-10-20 00:00:00
A683138,1,,51,13,25,2014-03-23 00:00:00
A668494,1,*Sophia,4,37,1,2013-11-04 00:00:00
A677124,1,Arya,11,3,1,2014-02-26 00:00:00
A684866,1,,51,25,1,2014-06-02 00:00:00
A678651,1,*Meg,11,27,1,2004-05-11 00:00:00
A689227,1,,51,14,1,2014-09-13 00:00:00
A672281,1,,51,13,25,2014-01-23 00:00:00
A664799,1,,51,13,25,2013-09-09 00:00:00
A686167,1,Phillis,48,37,1,2008-08-23 00:00:00
A668505,1,*Wilson,51,27,25,2010-12-04 00:00:00
A672392,1,*Bubba,51,6,25,2012-02-09 00:00:00
A683349,1,*Luke,51,42,1,2014-06-18 00:00:00
A680141,1,,51,13,25,2013-05-30 00:00:00
A669042,1,*Piglet,51,14,1,2013-07-13 00:00:00
A687407,1,Monkey,51,14,1,2011-03-09 00:00:00
A690745,1,,51,42,1,2014-10-10 00:00:00
A667580,1,*Amy,51,27,25,2013-10-20 00:00:00
A679752,1,*Patches,20,25,42,2014-04-23 00:00:00
A466858,1,Snowball,48,20,1,2006-04-03 00:00:00
A665307,1,*Johnny,51,13,25,2013-06-16 00:00:00
A684835,1,,51,42,1,2014-07-07 00:00:00
A678212,1,*Midnight,51,27,1,2014-05-05 00:00:00
A678666,1,,51,23,1,2014-05-05 00:00:00
A683290,1,,20,42,1,2011-07-09 00:00:00
A655042,1,*Chartreuse,51,14,1,2013-04-28 00:00:00
A676710,1,,51,27,1,2014-03-30 00:00:00
A681148,1,Angel,11,25,1,2000-06-13 00:00:00
A667408,1,Jack,51,27,25,2013-10-02 00:00:00
A675802,1,,51,25,42,2014-03-17 00:00:00
A688135,1,,51,3,1,2014-07-15 00:00:00
A672561,1,Storm,64,23,1,2013-11-20 00:00:00
A682200,1,*Peter,20,27,1,2014-04-18 00:00:00
A687814,1,,51,3,1,2014-08-19 00:00:00
A661832,1,Chloe,51,27,1,2013-08-18 00:00:00
A681040,1,,51,23,25,2014-05-27 00:00:00
A677660,1,Claire,51,3,1,2014-03-29 00:00:00
A664723,1,,51,3,1,2006-10-08 00:00:00
A691169,1,,11,13,25,2013-12-30 00:00:00
A683250,1,X,51,14,1,2013-07-08 00:00:00
A683634,1,,51,24,1,2010-07-13 00:00:00
A686286,1,*Jynx,51,27,1,2014-03-19 00:00:00
A661559,1,George,51,13,25,2010-08-21 00:00:00
A678585,1,,51,23,1,2014-04-18 00:00:00
A681265,1,,11,27,1,2014-05-14 00:00:00
A682736,1,,51,23,1,2014-06-28 00:00:00
A677293,1,,51,14,1,2014-04-19 00:00:00
A687930,1,Rose,51,3,1,2014-07-26 00:00:00
A660950,1,*Lil Sister,51,13,25,2013-07-16 00:00:00
A681765,1,,51,27,25,2014-06-13 00:00:00
A690876,1,,51,35,25,2014-08-27 00:00:00
A661695,1,,51,27,1,2013-07-16 00:00:00
A664750,1,*Harmony,51,23,1,2013-08-26 00:00:00
A693174,1,*Sally,51,3,25,2014-09-18 00:00:00
A679538,1,,51,23,1,2013-05-22 00:00:00
A681484,1,,51,23,25,2013-06-17 00:00:00
A684744,1,Smokey,51,3,1,2014-04-22 00:00:00
A681793,1,Dinah,20,27,25,2013-06-20 00:00:00
A679675,1,Luna,51,3,1,2011-05-24 00:00:00
A682830,1,*Pietro,51,23,25,2014-06-22 00:00:00
A669122,1,Chester,51,14,1,2003-12-15 00:00:00
A684047,1,Chloe,48,7,1,2014-06-12 00:00:00
A669807,1,*Morris,51,14,1,2011-12-27 00:00:00
A665583,1,,51,3,1,2011-10-19 00:00:00
A682623,1,Izabella,51,25,1,2013-06-30 00:00:00
A683200,1,Brody,51,22,25,2014-05-24 00:00:00
A670547,1,Mint,51,13,25,2013-03-09 00:00:00
A677903,1,*Leon,51,23,1,2011-04-30 00:00:00
A677776,1,,51,14,1,2014-04-23 00:00:00
A681903,1,,11,27,1,2014-04-21 00:00:00
A662156,1,Luno,11,25,27,2006-08-30 00:00:00
A673492,1,*White Snake,51,25,1,2013-05-25 00:00:00
A683589,1,,48,25,20,2014-07-06 00:00:00
A683908,1,Carrie,51,23,1,2014-05-20 00:00:00
A680124,1,*Bill,51,42,1,2014-04-19 00:00:00
A681481,1,,51,23,25,2012-06-17 00:00:00
A680349,1,Charlie,20,14,1,2014-04-25 00:00:00
A684648,1,Tiger Girl,51,22,25,2014-05-26 00:00:00
A687085,1,*Winky,48,37,1,2014-03-03 00:00:00
A686678,1,*Walter,51,13,25,2013-08-25 00:00:00
A680559,1,Agnes,51,14,1,2014-05-04 00:00:00
A683586,1,,11,3,1,2002-07-12 00:00:00
A690542,1,,51,13,25,2013-10-22 00:00:00
A689112,1,Magnolia,51,27,1,2002-09-29 00:00:00
A688072,1,,51,14,1,2013-09-14 00:00:00
A684706,1,,51,24,1,2014-07-25 00:00:00
A678091,1,,51,25,14,2014-04-07 00:00:00
A690810,1,*Lily,51,25,27,2013-10-26 00:00:00
A668687,1,,51,13,25,2011-12-07 00:00:00
A665396,1,*Trapperjohn,51,13,25,2013-04-17 00:00:00
A690347,1,*Aggie,51,14,1,2013-10-18 00:00:00
A691099,1,Oliver,51,27,25,2013-10-29 00:00:00
A668274,1,Wrigley,51,42,1,2013-10-01 00:00:00
A677361,1,*Chilli,51,27,1,2014-02-13 00:00:00
A667413,1,Cupcake,20,3,1,2013-05-17 00:00:00
A676613,1,Josie,51,3,1,2011-04-12 00:00:00
A691200,1,*Yosemite,51,27,25,2014-08-31 00:00:00
A675569,1,,48,37,1,2012-03-29 00:00:00
A483240,1,Frassina,61,8,1,2007-06-17 00:00:00
A665662,1,*Chris,51,25,27,2013-08-22 00:00:00
A670928,1,Italia,51,3,1,2013-04-16 00:00:00
A683748,1,,51,42,1,2014-07-13 00:00:00
A667153,1,,51,27,25,2013-09-13 00:00:00
A683248,1,*Malcolm,51,23,1,2013-07-08 00:00:00
A682864,1,,20,25,1,2014-06-27 00:00:00
A684978,1,,51,42,1,2014-07-16 00:00:00
A659579,1,*Sophie,51,23,1,2012-07-27 00:00:00
A679503,1,,20,27,25,2012-05-21 00:00:00
A687725,1,*Fern,51,13,25,2014-07-02 00:00:00
A677812,1,*Hawk,56,42,1,2014-04-03 00:00:00
A666309,1,Gracie,51,3,1,2013-05-30 00:00:00
A686144,1,*Hans,51,27,25,2014-07-10 00:00:00
A685492,1,*Luke,51,14,1,2014-06-05 00:00:00
A665125,1,,20,42,1,2013-09-22 00:00:00
A581189,1,Shadow,51,23,1,2010-03-04 00:00:00
A688701,1,Patches,51,25,23,2014-07-12 00:00:00
A694016,1,,51,14,1,2014-06-18 00:00:00
A673522,1,,51,27,1,2014-02-24 00:00:00
A681426,1,Angel,51,13,25,2009-06-16 00:00:00
A677589,1,,51,42,1,2014-04-19 00:00:00
A685960,1,,51,27,25,2014-08-13 00:00:00
A678833,1,,51,27,25,2014-04-21 00:00:00
A667635,1,,20,22,25,2013-05-20 00:00:00
A661132,1,*Fanta,51,24,1,2013-06-01 00:00:00
A678643,1,,48,19,1,2012-05-11 00:00:00
A663920,1,Sparkle,14,23,1,2013-07-19 00:00:00
A676274,1,,51,42,1,2014-04-01 00:00:00
A692371,1,,51,3,25,2012-11-19 00:00:00
A680684,1,*Tasha,51,3,1,2014-03-29 00:00:00
A684480,1,*Rory,51,35,25,2014-04-09 00:00:00
A689671,1,,51,14,1,2014-09-22 00:00:00
A679075,1,,51,14,1,2014-04-21 00:00:00
A667823,1,Lulu,48,3,1,2013-08-08 00:00:00
A685640,1,Garfield,51,14,1,2010-08-10 00:00:00
A671143,1,Sheldon,51,42,1,2011-01-19 00:00:00
A664446,1,*Riley,51,14,1,2010-10-03 00:00:00
A676428,1,*Milo,51,14,1,2014-03-09 00:00:00
A680168,1,Trouble,51,34,1,2013-05-30 00:00:00
A680452,1,*Buckee,11,14,1,2006-06-03 00:00:00
A690097,1,*Thumper,35,23,1,2014-09-07 00:00:00
A691867,1,,20,9,1,2014-06-11 00:00:00
A693697,1,,51,23,1,2012-12-13 00:00:00
A689476,1,Lena,51,3,1,2012-10-04 00:00:00
A686782,1,,51,40,1,2014-07-19 00:00:00
A682802,1,,51,27,25,2014-02-16 00:00:00
A669723,1,*Chloe,51,3,1,2013-02-26 00:00:00
A680036,1,Smoke Dawg,51,27,1,2014-04-29 00:00:00
A675322,1,Lil Bit,51,23,1,2013-10-11 00:00:00
A684853,1,,11,27,25,2012-07-29 00:00:00
A670891,1,,51,27,1,2013-05-15 00:00:00
A673951,1,,20,27,1,2013-07-05 00:00:00
A673709,1,,11,13,25,2013-02-28 00:00:00
A689451,1,,51,25,42,2012-10-04 00:00:00
A677989,1,*Duncan,51,27,1,2014-04-02 00:00:00
A673989,1,,51,27,1,2013-09-20 00:00:00
A688621,1,Kitty Garcia,51,23,1,2011-09-21 00:00:00
A681887,1,*Belle,51,23,25,2009-06-21 00:00:00
A662549,1,*Natalie,51,3,1,2012-09-04 00:00:00
A651257,1,,51,14,1,2005-04-07 00:00:00
A665101,1,Buzz,51,42,1,2012-10-13 00:00:00
A683320,1,*Smokie,48,23,1,2014-05-15 00:00:00
A692061,1,,51,3,1,2013-11-13 00:00:00
A686997,1,,51,42,1,2014-08-08 00:00:00
A678113,1,,51,23,1,2014-05-01 00:00:00
A677846,1,,51,27,1,2014-04-29 00:00:00
A689935,1,Happy,51,13,25,2014-08-11 00:00:00
A683909,1,,51,14,1,2014-07-14 00:00:00
A667516,1,*Dark Knight,20,27,1,2011-11-19 00:00:00
A678389,1,,20,24,1,2014-04-20 00:00:00
A678795,1,,51,27,25,2013-07-12 00:00:00
A688031,1,,51,14,1,2013-03-13 00:00:00
A691972,1,,51,4,25,2014-08-29 00:00:00
A681469,1,Smaug,51,22,25,2014-04-22 00:00:00
A671999,1,,14,3,1,2012-02-02 00:00:00
A686213,1,*Sylvia,51,25,27,2014-07-12 00:00:00
A676074,1,*Fritz,51,27,25,2013-12-04 00:00:00
A686441,1,,51,27,1,2014-07-22 00:00:00
A679144,1,Makarov,51,23,1,2012-11-17 00:00:00
A668797,1,*Clarice,51,3,1,2013-10-25 00:00:00
A668341,1,,51,23,1,2013-09-02 00:00:00
A690640,1,,51,3,1,2014-08-16 00:00:00
A687641,1,,51,6,25,2014-08-24 00:00:00
A654038,1,Midnight,51,27,1,2012-12-30 00:00:00
A685033,1,,51,42,1,2014-07-10 00:00:00
A682862,1,,20,25,1,2014-06-27 00:00:00
A669163,1,,11,24,1,2010-12-16 00:00:00
A673884,1,,51,42,1,2014-02-10 00:00:00
A676007,1,Maggie,51,3,1,2002-04-03 00:00:00
A676963,1,,20,23,1,2014-03-26 00:00:00
A667018,1,,51,3,1,2011-11-11 00:00:00
A685897,1,,48,37,1,2014-05-14 00:00:00
A680137,1,Sophie,51,3,1,2014-03-23 00:00:00
A689132,1,Ares,51,14,1,2014-07-29 00:00:00
A686777,1,Gandalf,51,13,25,2011-08-26 00:00:00
A686233,1,Marvin,51,6,25,2013-02-18 00:00:00
A666058,1,Robin Hood,51,14,1,2013-08-11 00:00:00
A688178,1,*Louis,51,42,1,2014-08-08 00:00:00
A678521,1,*Leo,51,22,25,2014-04-02 00:00:00
A691549,1,*Cooper,51,22,25,2014-09-06 00:00:00
A687501,1,,51,13,25,2014-09-02 00:00:00
A659888,1,*Hector,51,23,1,2013-07-31 00:00:00
A671556,1,,51,3,1,2013-08-27 00:00:00
A687105,1,Rico,48,37,1,2012-08-31 00:00:00
A682823,1,,51,23,1,2013-07-03 00:00:00
A687644,1,,51,6,25,2014-08-24 00:00:00
A688132,1,*Felicia,51,14,1,2014-07-15 00:00:00
A636625,1,Toothless,20,27,1,2012-08-01 00:00:00
A681706,1,*Moose,20,42,1,2014-05-04 00:00:00
A680236,1,Olivie,11,3,1,2011-05-31 00:00:00
A691272,1,*Nina,51,27,1,2013-11-02 00:00:00
A666666,1,*Hobb,51,14,1,2013-08-14 00:00:00
A686619,1,,51,27,25,2014-08-20 00:00:00
A666965,1,,51,42,1,2006-11-10 00:00:00
A684387,1,,51,27,1,2014-07-08 00:00:00
A689445,1,*Mindy,51,27,1,2012-10-04 00:00:00
A664503,1,,51,27,25,2013-07-20 00:00:00
A682683,1,*Nadia,51,27,25,2014-05-17 00:00:00
A677204,1,*Azure,57,23,1,2011-04-21 00:00:00
A663070,1,*Edith,51,3,1,2013-07-21 00:00:00
A680674,1,,51,42,1,2014-06-03 00:00:00
A662488,1,*Nougat,51,28,27,2013-08-13 00:00:00
A690592,1,,51,40,25,2014-10-01 00:00:00
A679263,1,,51,24,1,2014-04-26 00:00:00
A683641,1,,20,13,25,2014-02-13 00:00:00
A666712,1,*Fox,51,13,25,2013-09-30 00:00:00
A690937,1,,51,13,25,2014-10-06 00:00:00
A684684,1,*Wendy,51,42,1,2014-06-12 00:00:00
A665075,1,*Klaus,14,7,1,2011-10-13 00:00:00
A666086,1,*Kento,20,14,1,2013-08-26 00:00:00
A670300,1,Hank,51,42,1,2012-07-05 00:00:00
A680531,1,*Sylvie,51,27,1,2014-04-20 00:00:00
A666075,1,*Juliep,51,42,1,2013-09-26 00:00:00
A684034,1,,51,24,1,2014-07-03 00:00:00
A682598,1,,51,3,1,2014-02-28 00:00:00
A669754,1,*Ulysses,51,42,1,2012-12-26 00:00:00
A670173,1,,51,25,27,2013-10-03 00:00:00
A692860,1,Meridith,51,42,1,2014-05-26 00:00:00
A675185,1,,51,27,25,2014-03-21 00:00:00
A665298,1,,20,23,1,2013-10-01 00:00:00
A685889,1,,51,27,1,2013-08-14 00:00:00
A676790,1,,51,23,1,2013-04-15 00:00:00
A683620,1,,20,13,25,2013-07-12 00:00:00
A669651,1,Maynard,51,23,1,2012-12-24 00:00:00
A673437,1,Higgs,51,24,1,2014-01-31 00:00:00
A682927,1,*Emile,51,25,42,2014-05-29 00:00:00
A678744,1,,51,20,1,2014-04-18 00:00:00
A678813,1,,51,14,1,2014-05-09 00:00:00
A687570,1,Miles,51,23,25,2011-03-06 00:00:00
A692138,1,Malcolm,51,4,25,2002-04-01 00:00:00
A678614,1,*Jason,20,27,1,2014-04-03 00:00:00
A688979,1,,20,14,1,2014-09-05 00:00:00
A665426,1,Silka,51,27,1,2013-08-26 00:00:00
A662550,1,*Nemo,51,42,1,2013-08-28 00:00:00
A693457,1,,51,3,1,2004-12-08 00:00:00
A683335,1,,51,42,1,2011-07-09 00:00:00
A682749,1,*Franklin,20,24,1,2014-05-28 00:00:00
A663725,1,Gracie,51,3,1,2013-06-07 00:00:00
A675844,1,*Dusty,51,3,1,2013-04-01 00:00:00
A687205,1,*Zeus,20,22,25,2014-06-16 00:00:00
A679502,1,,51,25,27,2012-05-21 00:00:00
A675222,1,,51,27,1,2013-03-25 00:00:00
A690162,1,,51,22,25,2014-07-31 00:00:00
A672053,1,,51,27,1,2012-02-03 00:00:00
A672280,1,,51,27,1,2014-01-23 00:00:00
A687385,1,,20,3,1,2013-09-04 00:00:00
A668712,1,,51,42,1,2013-05-07 00:00:00
A679928,1,Austin,51,27,1,2014-04-11 00:00:00
A670999,1,,51,13,25,2013-10-17 00:00:00
A681899,1,,51,11,1,2011-06-21 00:00:00
A683934,1,,51,14,1,2012-07-17 00:00:00
A679694,1,Emma,51,25,42,2014-04-24 00:00:00
A667530,1,*Callie,51,3,1,2011-11-19 00:00:00
A673472,1,*Eliza,51,22,25,2013-02-24 00:00:00
A665387,1,,51,3,1,2013-10-02 00:00:00
A670183,1,,51,13,25,2013-01-03 00:00:00
A679175,1,Orange,51,22,25,2014-03-17 00:00:00
A680439,1,,51,24,1,2014-05-30 00:00:00
A679432,1,*Rooster,51,14,1,2014-04-14 00:00:00
A677698,1,,51,27,1,2014-04-18 00:00:00
A687530,1,,20,23,25,2014-08-15 00:00:00
A676702,1,*Greta,11,23,1,2011-04-14 00:00:00
A663609,1,*Alex,51,27,25,2013-07-06 00:00:00
A690795,1,Peter Cooper,51,27,25,2007-10-26 00:00:00
A687804,1,,51,23,1,2012-09-10 00:00:00
A682039,1,Rocky,51,27,25,2014-04-07 00:00:00
A665020,1,,51,3,1,2011-10-12 00:00:00
A669086,1,,48,20,1,2011-12-14 00:00:00
A689315,1,Bibie,51,27,25,2003-10-06 00:00:00
A681414,1,,51,3,1,2012-06-16 00:00:00
A679642,1,Cotton,48,37,1,2014-04-24 00:00:00
A675467,1,,51,25,1,2013-03-28 00:00:00
A690534,1,*Edward,51,14,1,2014-09-07 00:00:00
A678140,1,*Lily,45,3,1,2014-04-04 00:00:00
A666590,1,*Marcus,11,23,1,2013-10-04 00:00:00
A685779,1,,17,7,1,2014-05-12 00:00:00
A679785,1,*Ivy,51,42,1,2014-04-20 00:00:00
A601869,1,Otto,51,27,1,2011-04-10 00:00:00
A687141,1,*Maribelle,51,27,1,2009-09-01 00:00:00
A679931,1,*Salsa,51,27,25,2014-04-21 00:00:00
A676994,1,,51,13,25,2014-03-26 00:00:00
A678814,1,*Belle,51,42,1,2014-04-06 00:00:00
A683291,1,,48,20,1,2014-03-28 00:00:00
A691284,1,*Queso,51,42,1,2014-09-25 00:00:00
A689137,1,Peppermint,51,14,1,2014-07-29 00:00:00
A665838,1,,48,18,1,2010-10-23 00:00:00
A663340,1,Leo,51,13,25,2005-09-17 00:00:00
A683337,1,,20,13,25,2011-07-09 00:00:00
A659887,1,*Roy,51,24,1,2013-07-31 00:00:00
A691654,1,*Pumpkin,51,22,25,2014-09-15 00:00:00
A679519,1,*Candy,51,3,25,2014-04-19 00:00:00
A688044,1,*Jenny,11,27,25,2014-08-13 00:00:00
A687885,1,,20,34,1,2014-03-11 00:00:00
A660041,1,*Adam,51,14,1,2013-07-18 00:00:00
A675511,1,*Chris,51,23,25,2011-03-28 00:00:00
A671370,1,,51,13,25,2012-01-23 00:00:00
A644204,1,Puma,51,24,1,2010-12-21 00:00:00
A677093,1,*Fraggle,51,24,1,2014-04-16 00:00:00
A677621,1,,51,27,1,2014-04-24 00:00:00
A681434,1,Golden Boy,51,24,1,2014-04-09 00:00:00
A670824,1,,11,23,1,2012-01-14 00:00:00
A689702,1,Chato,51,27,1,2006-10-08 00:00:00
A667607,1,,51,13,25,2011-11-20 00:00:00
A680247,1,*Five,51,14,1,2014-04-06 00:00:00
A692735,1,,51,3,1,2014-06-24 00:00:00
A687681,1,,51,23,1,2014-09-03 00:00:00
A686971,1,,51,42,1,2014-06-29 00:00:00
A504801,1,Kitty,51,6,25,2007-04-01 00:00:00
A680165,1,,51,13,25,2014-05-08 00:00:00
A671144,1,,51,13,25,2013-05-19 00:00:00
A666971,1,,51,22,25,2013-09-10 00:00:00
A684986,1,Walter,48,37,1,2012-07-31 00:00:00
A666945,1,,20,13,25,2013-10-09 00:00:00
A683207,1,X,51,23,25,2013-07-08 00:00:00
A678258,1,,51,27,25,2014-04-11 00:00:00
A674687,1,Pascal,48,18,1,2013-11-16 00:00:00
A689802,1,Mason,51,22,25,1997-10-12 00:00:00
A691301,1,*Major,51,14,1,2014-08-18 00:00:00
A666869,1,Gidget,51,42,1,2012-11-08 00:00:00
A691521,1,,51,3,1,2014-10-14 00:00:00
A689998,1,Nene,51,42,1,2014-08-28 00:00:00
A671049,1,Riggs,11,40,1,2010-01-17 00:00:00
A672003,1,,51,42,1,2012-02-02 00:00:00
A684175,1,,51,13,25,2013-09-20 00:00:00
A663977,1,*Katy,51,34,1,2013-07-27 00:00:00
A685021,1,*Jasmine,51,37,1,2014-04-20 00:00:00
A679838,1,Stitch,51,23,25,2014-03-21 00:00:00
A670603,1,Yoda,51,13,25,2013-09-10 00:00:00
A674874,1,Wednesday,51,13,25,2005-04-29 00:00:00
A685772,1,,51,13,25,2014-05-28 00:00:00
A682368,1,,36,20,1,2013-03-27 00:00:00
A690603,1,*Yoakum,51,23,1,2014-09-23 00:00:00
A684705,1,,51,24,1,2014-07-25 00:00:00
A660137,1,*Duffy,51,23,1,2013-06-26 00:00:00
A669919,1,Louie,51,13,25,2007-12-30 00:00:00
A684347,1,,51,3,1,2013-07-22 00:00:00
A669860,1,Pepper,51,27,25,2012-06-28 00:00:00
A694226,1,,51,13,25,2004-12-22 00:00:00
A679548,1,*Grace,51,27,25,2014-03-31 00:00:00
A677287,1,,51,42,1,2014-04-19 00:00:00
A692243,1,,51,25,27,2014-09-02 00:00:00
A692200,1,,51,14,1,2013-11-16 00:00:00
A661127,1,Winnie,51,3,1,2013-07-25 00:00:00
A687768,1,*Posey,51,3,1,2014-09-09 00:00:00
A663892,1,*Ria,51,42,1,2013-06-15 00:00:00
A685390,1,,51,22,25,2014-06-14 00:00:00
A662154,1,*Navaho,51,14,1,2011-08-30 00:00:00
A691283,1,*Taco,51,42,1,2014-09-25 00:00:00
A669503,1,Rio,51,27,25,2011-12-21 00:00:00
A678718,1,*Jack,51,42,1,2014-04-05 00:00:00
A665069,1,*Millard,51,42,1,2013-09-13 00:00:00
A680106,1,,51,42,1,2013-05-29 00:00:00
A680967,1,*Bandit,51,22,25,2014-06-03 00:00:00
A687755,1,*Nickel,51,3,1,2014-06-22 00:00:00
A688927,1,,51,42,1,2014-08-26 00:00:00
A669719,1,,51,14,1,2013-02-26 00:00:00
A664879,1,,51,22,25,2012-10-10 00:00:00
A664751,1,*Adelaide,51,3,25,2013-08-26 00:00:00
A680924,1,,51,27,1,2014-05-19 00:00:00
A683906,1,Bandit,51,27,1,2014-05-20 00:00:00
A683593,1,Rocky,51,13,25,2014-04-27 00:00:00
A681091,1,*Milburn,51,14,1,2011-06-12 00:00:00
A677195,1,Rosie,51,3,1,2014-03-23 00:00:00
A683285,1,,51,42,1,2014-04-16 00:00:00
A673345,1,,51,14,1,2013-04-22 00:00:00
A687432,1,Rika,51,27,1,2014-08-04 00:00:00
A675342,1,*Jenny,51,3,23,2013-12-26 00:00:00
A686871,1,,20,42,1,2014-02-28 00:00:00
A689850,1,,56,27,25,2014-05-10 00:00:00
A683331,1,,51,23,1,2013-07-09 00:00:00
A680664,1,,51,3,1,2014-04-05 00:00:00
A688315,1,*Teddy,51,13,25,2014-08-30 00:00:00
A665072,1,*Moe,51,23,1,2013-09-13 00:00:00
A680834,1,,20,27,25,2013-06-08 00:00:00
A686850,1,Charlie,51,24,1,2014-03-27 00:00:00
A666184,1,*Buster,51,27,25,2013-07-28 00:00:00
A686412,1,,51,27,25,2014-07-21 00:00:00
A678270,1,,51,23,1,2014-04-06 00:00:00
A659614,1,Alexandra,20,27,25,2012-07-27 00:00:00
A680781,1,,11,27,1,2013-06-07 00:00:00
A668882,1,Jethro,51,25,1,2011-12-11 00:00:00
A685523,1,,51,42,1,2014-07-24 00:00:00
A549989,1,Bert,51,27,25,2009-05-09 00:00:00
A650242,1,Abel,51,27,25,2005-03-25 00:00:00
A667535,1,,51,27,1,2012-11-19 00:00:00
A662491,1,*Caramel,51,42,1,2013-08-13 00:00:00
A609042,1,Yuri,64,23,1,2007-09-01 00:00:00
A694206,1,,51,23,1,2014-10-22 00:00:00
A684973,1,,51,27,1,2012-07-31 00:00:00
A690691,1,,51,27,25,2014-10-09 00:00:00
A681799,1,*Jonathan,51,13,25,2014-04-28 00:00:00
A677735,1,Rupaul,51,27,25,2012-04-28 00:00:00
A681001,1,,51,35,25,2004-06-11 00:00:00
A688078,1,,51,42,1,2014-07-14 00:00:00
A675344,1,,51,3,1,2013-12-26 00:00:00
A661694,1,,51,27,1,2013-07-16 00:00:00
A681809,1,,51,27,1,2013-06-20 00:00:00
A667499,1,,51,42,1,2013-09-27 00:00:00
A689764,1,Hashbrown,51,13,25,2014-07-22 00:00:00
A678821,1,,51,27,1,2014-05-13 00:00:00
A682829,1,Kitty Lou,51,23,25,2013-09-03 00:00:00
A676116,1,*Girly,51,13,25,2013-04-04 00:00:00
A687303,1,,51,40,1,2014-08-20 00:00:00
A465830,1,No Name,51,27,25,2006-12-11 00:00:00
A667308,1,Sammie,51,3,25,2011-11-15 00:00:00
A665873,1,Trixie,51,3,1,2013-08-03 00:00:00
A681505,1,*Hamilton,51,13,25,2014-04-17 00:00:00
A685283,1,,51,14,1,2014-07-29 00:00:00
A686624,1,,51,27,1,2014-08-02 00:00:00
A680415,1,*Skittles,51,6,25,2014-04-17 00:00:00
A664529,1,*Magic,51,13,25,2011-10-04 00:00:00
A687213,1,*Maple,20,42,1,2014-08-02 00:00:00
A683155,1,,51,42,1,2014-06-07 00:00:00
A687771,1,Mason,51,42,1,2014-09-09 00:00:00
A668753,1,Bruce,16,42,1,2013-02-09 00:00:00
A665474,1,*Molly,51,27,1,2013-08-27 00:00:00
A667020,1,Toby,51,22,25,2013-09-20 00:00:00
A675466,1,,51,25,1,2014-03-28 00:00:00
A661130,1,*Jayna,51,27,1,2013-07-15 00:00:00
A665894,1,*Freddie,51,24,1,2013-05-09 00:00:00
A686209,1,Angel,51,23,1,2001-08-18 00:00:00
A685414,1,,51,14,1,2006-08-07 00:00:00
A671869,1,,51,25,26,2010-01-31 00:00:00
A605170,1,Finley,51,25,1,2011-05-28 00:00:00
A667507,1,Moonie,51,13,25,2007-11-19 00:00:00
A616452,1,Elsie,51,42,1,2009-12-22 00:00:00
A661763,1,*Fiona,11,42,1,2013-07-02 00:00:00
A687918,1,*Isaac,11,27,1,2014-08-12 00:00:00
A693593,1,,51,13,25,2014-04-11 00:00:00
A673788,1,,51,42,1,2012-03-02 00:00:00
A692505,1,Chiky,51,27,25,2007-11-21 00:00:00
A676635,1,,51,42,1,2013-12-12 00:00:00
A674706,1,,51,42,1,2013-09-17 00:00:00
A694103,1,,51,3,1,2013-12-20 00:00:00
A684841,1,,51,23,1,2014-05-22 00:00:00
A687236,1,,51,25,27,2014-08-18 00:00:00
A687143,1,*Peony,51,42,1,2014-07-25 00:00:00
A668007,1,*Minne,51,3,25,2012-11-26 00:00:00
A687064,1,,20,42,1,2014-05-30 00:00:00
A530793,1,Bobby Lee,51,23,1,2008-04-16 00:00:00
A689068,1,*Monty,51,27,1,2014-08-07 00:00:00
A678954,1,*Whisper,51,42,1,2014-04-22 00:00:00
A683724,1,,51,14,1,2014-07-02 00:00:00
A677515,1,,51,23,1,2014-04-04 00:00:00
A683195,1,,51,27,25,2009-07-08 00:00:00
A667091,1,,51,3,1,2011-11-12 00:00:00
A671127,1,*Davey,51,42,1,2013-11-18 00:00:00
A690321,1,*Cindy,51,42,1,2014-08-30 00:00:00
A664878,1,,51,3,1,2011-10-10 00:00:00
A676757,1,,51,27,1,2014-03-23 00:00:00
A686959,1,,51,3,1,2014-07-07 00:00:00
A684180,1,Blue,51,23,1,2014-05-29 00:00:00
A679486,1,*Bernice,51,3,1,2004-05-21 00:00:00
A670250,1,,51,27,1,2013-01-04 00:00:00
A669075,1,*Timmy,51,22,25,2013-10-14 00:00:00
A684823,1,*Maggie,51,27,25,2014-06-29 00:00:00
A673202,1,,51,27,1,2013-08-20 00:00:00
A666940,1,Jake,51,42,1,2013-06-24 00:00:00
A680766,1,Isla,51,42,1,2014-04-22 00:00:00
A688600,1,,51,3,1,2014-08-30 00:00:00
A673602,1,,51,24,1,2013-02-27 00:00:00
A690556,1,*Sugar,51,23,1,2014-09-22 00:00:00
